user_id,task_count,task_id,choice_right,left_width_m,right_width_m,left_length_m,right_length_m,left_stairs,right_stairs,right_width_advantage_m,right_shortness_advantage_m,right_stairs_advantage,previous_choice_right,trial_progress,time_remaining_ms,decision_time_ms,confidence
34011638,4,16_L-NL0_R-WS0,1,2.0,4.0,20.0,10.0,0,0,2.0,10.0,0,1.0,0.2,2434.0,5566.0,3.0
34011638,5,37_L-EL1_R-EM0,0,2.0,2.0,20.0,15.0,1,0,0.0,5.0,-1,1.0,0.25,4513.0,3487.0,4.0
34011638,6,45_L-ES1_R-EM0,0,2.0,2.0,10.0,15.0,1,0,0.0,-5.0,-1,-1.0,0.3,2330.0,5670.0,4.0
34011638,7,56_L-WL0_R-NM1,1,4.0,2.0,20.0,15.0,0,1,-2.0,5.0,1,-1.0,0.35,2798.0,5202.0,4.0
34011638,8,15_L-NL0_R-WM0,1,2.0,4.0,20.0,15.0,0,0,2.0,5.0,0,1.0,0.4,3841.0,4159.0,3.0
34011638,9,51_L-NM1_R-WL0,0,2.0,4.0,15.0,20.0,1,0,2.0,-5.0,-1,1.0,0.45,4194.0,3806.0,4.0
34011638,10,17_L-NL0_R-WS1,1,2.0,4.0,20.0,10.0,0,1,2.0,10.0,1,-1.0,0.5,5573.0,2427.0,5.0
34011638,11,38_L-EM0_R-EL1,1,2.0,2.0,15.0,20.0,0,1,0.0,-5.0,1,1.0,0.55,3403.0,4597.0,4.0
34011638,12,05_L-EM0_R-EL0,0,2.0,2.0,15.0,20.0,0,0,0.0,-5.0,0,1.0,0.6,1754.0,6246.0,3.0
34011638,13,40_L-EM0_R-ES1,1,2.0,2.0,15.0,10.0,0,1,0.0,5.0,1,-1.0,0.65,4851.0,3149.0,4.0
34011638,14,54_L-NS0_R-WM1,1,2.0,4.0,10.0,15.0,0,1,2.0,-5.0,1,1.0,0.7,5115.0,2885.0,4.0
34011638,15,62_L-WM1_R-NM0,0,4.0,2.0,15.0,15.0,1,0,-2.0,0.0,-1,1.0,0.75,4588.0,3412.0,5.0
34011638,16,55_L-NS1_R-WM0,0,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,-1.0,0.8,4407.0,3593.0,4.0
34011638,17,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,-1.0,0.85,4217.0,3783.0,3.0
34011638,18,29_L-WL1_R-NS0,0,4.0,2.0,20.0,10.0,1,0,-2.0,10.0,-1,-1.0,0.9,4369.0,3631.0,5.0
34011638,19,49_L-NM0_R-WM1,1,2.0,4.0,15.0,15.0,0,1,2.0,0.0,1,-1.0,0.95,4949.0,3051.0,5.0
34011638,20,22_L-NS0_R-WL1,1,2.0,4.0,10.0,20.0,0,1,2.0,-10.0,1,1.0,1.0,6337.0,1663.0,4.0
34341448,1,16_L-NL0_R-WS0,1,2.0,4.0,20.0,10.0,0,0,2.0,10.0,0,0.0,0.05,5329.0,2671.0,3.0
34341448,2,53_L-NM1_R-WS0,1,2.0,4.0,15.0,10.0,1,0,2.0,5.0,-1,1.0,0.1,4966.0,3034.0,3.0
34341448,3,45_L-ES1_R-EM0,0,2.0,2.0,10.0,15.0,1,0,0.0,-5.0,-1,1.0,0.15,4762.0,3238.0,3.0
34341448,4,44_L-ES0_R-EM1,1,2.0,2.0,10.0,15.0,0,1,0.0,-5.0,1,-1.0,0.2,5305.0,2695.0,3.0
34341448,5,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,1.0,0.25,5507.0,2493.0,3.0
34341448,6,17_L-NL0_R-WS1,1,2.0,4.0,20.0,10.0,0,1,2.0,10.0,1,-1.0,0.3,5829.0,2171.0,3.0
34341448,7,56_L-WL0_R-NM1,1,4.0,2.0,20.0,15.0,0,1,-2.0,5.0,1,1.0,0.35,5039.0,2961.0,3.0
34341448,8,05_L-EM0_R-EL0,1,2.0,2.0,15.0,20.0,0,0,0.0,-5.0,0,1.0,0.4,1495.0,6505.0,3.0
34341448,9,32_L-WS0_R-NL0,0,4.0,2.0,10.0,20.0,0,0,-2.0,-10.0,0,1.0,0.45,5399.0,2601.0,3.0
34341448,10,33_L-WS0_R-NL1,1,4.0,2.0,10.0,20.0,0,1,-2.0,-10.0,1,-1.0,0.5,5424.0,2576.0,3.0
34341448,11,29_L-WL1_R-NS0,0,4.0,2.0,20.0,10.0,1,0,-2.0,10.0,-1,1.0,0.55,4844.0,3156.0,3.0
34341448,12,18_L-NL1_R-WS0,0,2.0,4.0,20.0,10.0,1,0,2.0,10.0,-1,-1.0,0.6,5669.0,2331.0,3.0
34341448,13,25_L-WM0_R-NM0,0,4.0,2.0,15.0,15.0,0,0,-2.0,0.0,0,-1.0,0.65,5762.0,2238.0,3.0
34341448,14,54_L-NS0_R-WM1,1,2.0,4.0,10.0,15.0,0,1,2.0,-5.0,1,-1.0,0.7,6185.0,1815.0,3.0
34341448,15,15_L-NL0_R-WM0,1,2.0,4.0,20.0,15.0,0,0,2.0,5.0,0,1.0,0.75,6479.0,1521.0,3.0
34341448,16,61_L-WM1_R-NL0,0,4.0,2.0,15.0,20.0,1,0,-2.0,-5.0,-1,1.0,0.8,5929.0,2071.0,3.0
34341448,17,60_L-WM0_R-NS1,1,4.0,2.0,15.0,10.0,0,1,-2.0,5.0,1,-1.0,0.85,5968.0,2032.0,3.0
34341448,18,35_L-WS1_R-NL0,0,4.0,2.0,10.0,20.0,1,0,-2.0,-10.0,-1,1.0,0.9,5637.0,2363.0,3.0
34341448,19,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,-1.0,0.95,6281.0,1719.0,3.0
34341448,20,06_L-EM0_R-EM0,0,2.0,2.0,15.0,15.0,0,0,0.0,0.0,0,-1.0,1.0,6215.0,1785.0,3.0
34394412,1,38_L-EM0_R-EL1,1,2.0,2.0,15.0,20.0,0,1,0.0,-5.0,1,0.0,0.05,5314.0,2686.0,4.0
34394412,2,24_L-NS1_R-WL0,0,2.0,4.0,10.0,20.0,1,0,2.0,-10.0,-1,1.0,0.1,4767.0,3233.0,4.0
34394412,3,18_L-NL1_R-WS0,0,2.0,4.0,20.0,10.0,1,0,2.0,10.0,-1,-1.0,0.15,5367.0,2633.0,4.0
34394412,5,03_L-EL0_R-ES1,1,2.0,2.0,20.0,10.0,0,1,0.0,10.0,1,-1.0,0.25,6965.0,1035.0,4.0
34394412,6,29_L-WL1_R-NS0,0,4.0,2.0,20.0,10.0,1,0,-2.0,10.0,-1,1.0,0.3,7117.0,883.0,4.0
34394412,7,59_L-WM0_R-NM1,1,4.0,2.0,15.0,15.0,0,1,-2.0,0.0,1,-1.0,0.35,5866.0,2134.0,4.0
34394412,8,57_L-WL1_R-NM0,0,4.0,2.0,20.0,15.0,1,0,-2.0,5.0,-1,1.0,0.4,5067.0,2933.0,4.0
34394412,9,10_L-ES0_R-EM0,0,2.0,2.0,10.0,15.0,0,0,0.0,-5.0,0,-1.0,0.45,2800.0,5200.0,2.0
34394412,10,48_L-NM0_R-WL1,0,2.0,4.0,15.0,20.0,0,1,2.0,-5.0,1,-1.0,0.5,4316.0,3684.0,3.0
34394412,11,23_L-NS0_R-WM0,1,2.0,4.0,10.0,15.0,0,0,2.0,-5.0,0,-1.0,0.55,5908.0,2092.0,2.0
34394412,12,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,1.0,0.6,6851.0,1149.0,4.0
34394412,13,28_L-WL0_R-NS1,1,4.0,2.0,20.0,10.0,0,1,-2.0,10.0,1,-1.0,0.65,5917.0,2083.0,4.0
34394412,14,37_L-EL1_R-EM0,0,2.0,2.0,20.0,15.0,1,0,0.0,5.0,-1,1.0,0.7,5300.0,2700.0,4.0
34394412,15,40_L-EM0_R-ES1,0,2.0,2.0,15.0,10.0,0,1,0.0,5.0,1,-1.0,0.75,4566.0,3434.0,3.0
34394412,16,44_L-ES0_R-EM1,1,2.0,2.0,10.0,15.0,0,1,0.0,-5.0,1,-1.0,0.8,6464.0,1536.0,4.0
34394412,17,25_L-WM0_R-NM0,0,4.0,2.0,15.0,15.0,0,0,-2.0,0.0,0,1.0,0.85,4767.0,3233.0,2.0
34394412,18,42_L-EM1_R-EM0,0,2.0,2.0,15.0,15.0,1,0,0.0,0.0,-1,-1.0,0.9,5500.0,2500.0,4.0
34394412,19,62_L-WM1_R-NM0,0,4.0,2.0,15.0,15.0,1,0,-2.0,0.0,-1,-1.0,0.95,6916.0,1084.0,4.0
34394412,20,02_L-EL0_R-ES0,0,2.0,2.0,20.0,10.0,0,0,0.0,10.0,0,-1.0,1.0,4267.0,3733.0,2.0
36096355,1,18_L-NL1_R-WS0,0,2.0,4.0,20.0,10.0,1,0,2.0,10.0,-1,0.0,0.05,4918.0,3082.0,4.0
36096355,2,05_L-EM0_R-EL0,1,2.0,2.0,15.0,20.0,0,0,0.0,-5.0,0,-1.0,0.1,2469.0,5531.0,3.0
36096355,3,54_L-NS0_R-WM1,1,2.0,4.0,10.0,15.0,0,1,2.0,-5.0,1,1.0,0.15,4068.0,3932.0,3.0
36096355,4,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,1.0,0.2,4751.0,3249.0,3.0
36096355,5,55_L-NS1_R-WM0,0,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,-1.0,0.25,2669.0,5331.0,3.0
36096355,6,11_L-ES1_R-EL0,0,2.0,2.0,10.0,20.0,1,0,0.0,-10.0,-1,-1.0,0.3,5169.0,2831.0,3.0
36096355,7,14_L-WS1_R-NM0,0,4.0,2.0,10.0,15.0,1,0,-2.0,-5.0,-1,-1.0,0.35,3235.0,4765.0,3.0
36096355,8,12_L-NM0_R-WM0,0,2.0,4.0,15.0,15.0,0,0,2.0,0.0,0,-1.0,0.4,5568.0,2432.0,5.0
36096355,9,27_L-WL0_R-NS0,0,4.0,2.0,20.0,10.0,0,0,-2.0,10.0,0,-1.0,0.45,5715.0,2285.0,4.0
36096355,10,51_L-NM1_R-WL0,0,2.0,4.0,15.0,20.0,1,0,2.0,-5.0,-1,-1.0,0.5,6357.0,1643.0,4.0
36096355,11,53_L-NM1_R-WS0,0,2.0,4.0,15.0,10.0,1,0,2.0,5.0,-1,-1.0,0.55,5835.0,2165.0,3.0
36096355,12,29_L-WL1_R-NS0,1,4.0,2.0,20.0,10.0,1,0,-2.0,10.0,-1,-1.0,0.6,4534.0,3466.0,5.0
36096355,14,31_L-WM0_R-NS0,1,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,1.0,0.7,2319.0,5681.0,4.0
36096355,15,10_L-ES0_R-EM0,0,2.0,2.0,10.0,15.0,0,0,0.0,-5.0,0,1.0,0.75,4069.0,3931.0,4.0
36096355,16,04_L-EL1_R-ES0,1,2.0,2.0,20.0,10.0,1,0,0.0,10.0,-1,-1.0,0.8,5849.0,2151.0,4.0
36096355,17,60_L-WM0_R-NS1,1,4.0,2.0,15.0,10.0,0,1,-2.0,5.0,1,1.0,0.85,4401.0,3599.0,4.0
36096355,18,02_L-EL0_R-ES0,1,2.0,2.0,20.0,10.0,0,0,0.0,10.0,0,1.0,0.9,5565.0,2435.0,4.0
36096355,19,63_L-WM1_R-NS0,0,4.0,2.0,15.0,10.0,1,0,-2.0,5.0,-1,1.0,0.95,4468.0,3532.0,1.0
36096355,20,13_L-WS0_R-NM1,1,4.0,2.0,10.0,15.0,0,1,-2.0,-5.0,1,-1.0,1.0,5134.0,2866.0,4.0
36508204,1,57_L-WL1_R-NM0,0,4.0,2.0,20.0,15.0,1,0,-2.0,5.0,-1,0.0,0.05,5333.0,2667.0,5.0
36508204,2,17_L-NL0_R-WS1,1,2.0,4.0,20.0,10.0,0,1,2.0,10.0,1,-1.0,0.1,4466.0,3534.0,5.0
36508204,3,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,1.0,0.15,4174.0,3826.0,4.0
36508204,4,48_L-NM0_R-WL1,1,2.0,4.0,15.0,20.0,0,1,2.0,-5.0,1,-1.0,0.2,5316.0,2684.0,5.0
36508204,5,52_L-NM1_R-WM0,1,2.0,4.0,15.0,15.0,1,0,2.0,0.0,-1,1.0,0.25,2866.0,5134.0,5.0
36508204,6,21_L-NS0_R-WL0,1,2.0,4.0,10.0,20.0,0,0,2.0,-10.0,0,1.0,0.3,5151.0,2849.0,4.0
36508204,7,53_L-NM1_R-WS0,1,2.0,4.0,15.0,10.0,1,0,2.0,5.0,-1,1.0,0.35,5927.0,2073.0,5.0
36508204,8,30_L-WM0_R-NL0,0,4.0,2.0,15.0,20.0,0,0,-2.0,-5.0,0,1.0,0.4,5381.0,2619.0,4.0
36508204,9,16_L-NL0_R-WS0,1,2.0,4.0,20.0,10.0,0,0,2.0,10.0,0,-1.0,0.45,5330.0,2670.0,4.0
36508204,10,12_L-NM0_R-WM0,1,2.0,4.0,15.0,15.0,0,0,2.0,0.0,0,1.0,0.5,5383.0,2617.0,4.0
36508204,11,28_L-WL0_R-NS1,0,4.0,2.0,20.0,10.0,0,1,-2.0,10.0,1,1.0,0.55,5771.0,2229.0,4.0
36508204,12,25_L-WM0_R-NM0,0,4.0,2.0,15.0,15.0,0,0,-2.0,0.0,0,-1.0,0.6,6052.0,1948.0,4.0
36508204,13,43_L-EM1_R-ES0,1,2.0,2.0,15.0,10.0,1,0,0.0,5.0,-1,-1.0,0.65,5187.0,2813.0,4.0
36508204,14,60_L-WM0_R-NS1,0,4.0,2.0,15.0,10.0,0,1,-2.0,5.0,1,1.0,0.7,6124.0,1876.0,4.0
36508204,15,09_L-ES0_R-EL1,0,2.0,2.0,10.0,20.0,0,1,0.0,-10.0,1,-1.0,0.75,3658.0,4342.0,1.0
36508204,16,34_L-WS0_R-NM0,0,4.0,2.0,10.0,15.0,0,0,-2.0,-5.0,0,-1.0,0.8,5948.0,2052.0,4.0
36508204,17,36_L-EL0_R-EM1,1,2.0,2.0,20.0,15.0,0,1,0.0,5.0,1,-1.0,0.85,3923.0,4077.0,2.0
36508204,18,19_L-NM0_R-WL0,1,2.0,4.0,15.0,20.0,0,0,2.0,-5.0,0,1.0,0.9,5282.0,2718.0,4.0
36508204,19,56_L-WL0_R-NM1,0,4.0,2.0,20.0,15.0,0,1,-2.0,5.0,1,1.0,0.95,1864.0,6136.0,4.0
36508204,20,26_L-WL0_R-NM0,0,4.0,2.0,20.0,15.0,0,0,-2.0,5.0,0,-1.0,1.0,5632.0,2368.0,4.0
37384142,1,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,0.0,0.05,4269.0,3731.0,3.0
37384142,2,28_L-WL0_R-NS1,1,4.0,2.0,20.0,10.0,0,1,-2.0,10.0,1,-1.0,0.1,4987.0,3013.0,3.0
37384142,3,44_L-ES0_R-EM1,1,2.0,2.0,10.0,15.0,0,1,0.0,-5.0,1,1.0,0.15,4813.0,3187.0,3.0
37384142,4,45_L-ES1_R-EM0,0,2.0,2.0,10.0,15.0,1,0,0.0,-5.0,-1,1.0,0.2,4695.0,3305.0,3.0
37384142,5,06_L-EM0_R-EM0,1,2.0,2.0,15.0,15.0,0,0,0.0,0.0,0,-1.0,0.25,1743.0,6257.0,3.0
37384142,6,08_L-ES0_R-EL0,0,2.0,2.0,10.0,20.0,0,0,0.0,-10.0,0,1.0,0.3,3298.0,4702.0,3.0
37384142,7,49_L-NM0_R-WM1,1,2.0,4.0,15.0,15.0,0,1,2.0,0.0,1,-1.0,0.35,6172.0,1828.0,3.0
37384142,8,33_L-WS0_R-NL1,1,4.0,2.0,10.0,20.0,0,1,-2.0,-10.0,1,1.0,0.4,4778.0,3222.0,3.0
37384142,9,57_L-WL1_R-NM0,0,4.0,2.0,20.0,15.0,1,0,-2.0,5.0,-1,1.0,0.45,4417.0,3583.0,3.0
37384142,10,11_L-ES1_R-EL0,0,2.0,2.0,10.0,20.0,1,0,0.0,-10.0,-1,-1.0,0.5,5840.0,2160.0,3.0
37384142,11,07_L-EM0_R-ES0,1,2.0,2.0,15.0,10.0,0,0,0.0,5.0,0,-1.0,0.55,5139.0,2861.0,3.0
37384142,12,35_L-WS1_R-NL0,0,4.0,2.0,10.0,20.0,1,0,-2.0,-10.0,-1,1.0,0.6,6118.0,1882.0,3.0
37384142,13,27_L-WL0_R-NS0,1,4.0,2.0,20.0,10.0,0,0,-2.0,10.0,0,-1.0,0.65,5583.0,2417.0,3.0
37384142,14,62_L-WM1_R-NM0,0,4.0,2.0,15.0,15.0,1,0,-2.0,0.0,-1,1.0,0.7,5952.0,2048.0,3.0
37384142,15,13_L-WS0_R-NM1,1,4.0,2.0,10.0,15.0,0,1,-2.0,-5.0,1,-1.0,0.75,4917.0,3083.0,3.0
37384142,16,55_L-NS1_R-WM0,0,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,1.0,0.8,5715.0,2285.0,3.0
37384142,17,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,-1.0,0.85,5222.0,2778.0,3.0
37384142,18,61_L-WM1_R-NL0,0,4.0,2.0,15.0,20.0,1,0,-2.0,-5.0,-1,-1.0,0.9,6117.0,1883.0,3.0
37384142,19,47_L-NL1_R-WM0,0,2.0,4.0,20.0,15.0,1,0,2.0,5.0,-1,-1.0,0.95,5562.0,2438.0,3.0
37384142,20,20_L-NM0_R-WS0,1,2.0,4.0,15.0,10.0,0,0,2.0,5.0,0,-1.0,1.0,4452.0,3548.0,3.0
37402517,1,26_L-WL0_R-NM0,0,4.0,2.0,20.0,15.0,0,0,-2.0,5.0,0,0.0,0.05,3926.0,4074.0,4.0
37402517,2,63_L-WM1_R-NS0,0,4.0,2.0,15.0,10.0,1,0,-2.0,5.0,-1,-1.0,0.1,5214.0,2786.0,5.0
37402517,3,56_L-WL0_R-NM1,1,4.0,2.0,20.0,15.0,0,1,-2.0,5.0,1,-1.0,0.15,5213.0,2787.0,4.0
37402517,4,17_L-NL0_R-WS1,1,2.0,4.0,20.0,10.0,0,1,2.0,10.0,1,1.0,0.2,5663.0,2337.0,5.0
37402517,5,38_L-EM0_R-EL1,1,2.0,2.0,15.0,20.0,0,1,0.0,-5.0,1,1.0,0.25,5591.0,2409.0,4.0
37402517,6,01_L-EL0_R-EM0,0,2.0,2.0,20.0,15.0,0,0,0.0,5.0,0,1.0,0.3,1943.0,6057.0,2.0
37402517,7,27_L-WL0_R-NS0,0,4.0,2.0,20.0,10.0,0,0,-2.0,10.0,0,-1.0,0.35,5822.0,2178.0,3.0
37402517,8,08_L-ES0_R-EL0,0,2.0,2.0,10.0,20.0,0,0,0.0,-10.0,0,-1.0,0.4,4330.0,3670.0,3.0
37402517,9,53_L-NM1_R-WS0,0,2.0,4.0,15.0,10.0,1,0,2.0,5.0,-1,-1.0,0.45,5462.0,2538.0,4.0
37402517,10,45_L-ES1_R-EM0,0,2.0,2.0,10.0,15.0,1,0,0.0,-5.0,-1,-1.0,0.5,5965.0,2035.0,4.0
37402517,11,43_L-EM1_R-ES0,0,2.0,2.0,15.0,10.0,1,0,0.0,5.0,-1,-1.0,0.55,5281.0,2719.0,4.0
37402517,12,10_L-ES0_R-EM0,0,2.0,2.0,10.0,15.0,0,0,0.0,-5.0,0,-1.0,0.6,4530.0,3470.0,2.0
37402517,13,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,-1.0,0.65,6193.0,1807.0,3.0
37402517,14,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,-1.0,0.7,5833.0,2167.0,5.0
37402517,16,47_L-NL1_R-WM0,0,2.0,4.0,20.0,15.0,1,0,2.0,5.0,-1,-1.0,0.8,5750.0,2250.0,4.0
37402517,17,55_L-NS1_R-WM0,0,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,-1.0,0.85,5915.0,2085.0,5.0
37402517,18,44_L-ES0_R-EM1,1,2.0,2.0,10.0,15.0,0,1,0.0,-5.0,1,-1.0,0.9,5647.0,2353.0,5.0
37402517,19,57_L-WL1_R-NM0,0,4.0,2.0,20.0,15.0,1,0,-2.0,5.0,-1,1.0,0.95,5797.0,2203.0,5.0
37402517,20,60_L-WM0_R-NS1,1,4.0,2.0,15.0,10.0,0,1,-2.0,5.0,1,-1.0,1.0,5564.0,2436.0,5.0
37661388,1,55_L-NS1_R-WM0,0,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,0.0,0.05,1694.0,6306.0,3.0
37661388,2,37_L-EL1_R-EM0,0,2.0,2.0,20.0,15.0,1,0,0.0,5.0,-1,-1.0,0.1,5041.0,2959.0,4.0
37661388,3,35_L-WS1_R-NL0,0,4.0,2.0,10.0,20.0,1,0,-2.0,-10.0,-1,-1.0,0.15,4209.0,3791.0,5.0
37661388,4,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,-1.0,0.2,3628.0,4372.0,5.0
37661388,5,08_L-ES0_R-EL0,0,2.0,2.0,10.0,20.0,0,0,0.0,-10.0,0,-1.0,0.25,3523.0,4477.0,2.0
37661388,6,36_L-EL0_R-EM1,1,2.0,2.0,20.0,15.0,0,1,0.0,5.0,1,-1.0,0.3,5095.0,2905.0,4.0
37661388,7,51_L-NM1_R-WL0,0,2.0,4.0,15.0,20.0,1,0,2.0,-5.0,-1,1.0,0.35,3449.0,4551.0,3.0
37661388,8,07_L-EM0_R-ES0,1,2.0,2.0,15.0,10.0,0,0,0.0,5.0,0,-1.0,0.4,2950.0,5050.0,1.0
37661388,9,24_L-NS1_R-WL0,0,2.0,4.0,10.0,20.0,1,0,2.0,-10.0,-1,1.0,0.45,4414.0,3586.0,3.0
37661388,10,43_L-EM1_R-ES0,0,2.0,2.0,15.0,10.0,1,0,0.0,5.0,-1,-1.0,0.5,3437.0,4563.0,4.0
37661388,11,12_L-NM0_R-WM0,1,2.0,4.0,15.0,15.0,0,0,2.0,0.0,0,-1.0,0.55,3022.0,4978.0,3.0
37661388,12,52_L-NM1_R-WM0,0,2.0,4.0,15.0,15.0,1,0,2.0,0.0,-1,1.0,0.6,3403.0,4597.0,3.0
37661388,13,16_L-NL0_R-WS0,1,2.0,4.0,20.0,10.0,0,0,2.0,10.0,0,-1.0,0.65,3676.0,4324.0,4.0
37661388,14,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,1.0,0.7,2804.0,5196.0,3.0
37661388,15,01_L-EL0_R-EM0,1,2.0,2.0,20.0,15.0,0,0,0.0,5.0,0,-1.0,0.75,4101.0,3899.0,3.0
37661388,16,21_L-NS0_R-WL0,1,2.0,4.0,10.0,20.0,0,0,2.0,-10.0,0,1.0,0.8,2237.0,5763.0,2.0
37661388,17,10_L-ES0_R-EM0,0,2.0,2.0,10.0,15.0,0,0,0.0,-5.0,0,1.0,0.85,3540.0,4460.0,2.0
37661388,18,34_L-WS0_R-NM0,0,4.0,2.0,10.0,15.0,0,0,-2.0,-5.0,0,-1.0,0.9,5028.0,2972.0,3.0
37661388,19,27_L-WL0_R-NS0,0,4.0,2.0,20.0,10.0,0,0,-2.0,10.0,0,-1.0,0.95,1813.0,6187.0,2.0
37661388,20,30_L-WM0_R-NL0,0,4.0,2.0,15.0,20.0,0,0,-2.0,-5.0,0,-1.0,1.0,3530.0,4470.0,3.0
39763890,1,59_L-WM0_R-NM1,1,4.0,2.0,15.0,15.0,0,1,-2.0,0.0,1,0.0,0.05,4903.0,3097.0,3.0
39763890,2,45_L-ES1_R-EM0,0,2.0,2.0,10.0,15.0,1,0,0.0,-5.0,-1,1.0,0.1,4619.0,3381.0,3.0
39763890,3,63_L-WM1_R-NS0,0,4.0,2.0,15.0,10.0,1,0,-2.0,5.0,-1,-1.0,0.15,4778.0,3222.0,4.0
39763890,4,40_L-EM0_R-ES1,1,2.0,2.0,15.0,10.0,0,1,0.0,5.0,1,-1.0,0.2,5166.0,2834.0,3.0
39763890,5,25_L-WM0_R-NM0,0,4.0,2.0,15.0,15.0,0,0,-2.0,0.0,0,1.0,0.25,4353.0,3647.0,4.0
39763890,6,51_L-NM1_R-WL0,1,2.0,4.0,15.0,20.0,1,0,2.0,-5.0,-1,-1.0,0.3,3000.0,5000.0,3.0
39763890,7,38_L-EM0_R-EL1,1,2.0,2.0,15.0,20.0,0,1,0.0,-5.0,1,1.0,0.35,5537.0,2463.0,3.0
39763890,8,27_L-WL0_R-NS0,0,4.0,2.0,20.0,10.0,0,0,-2.0,10.0,0,1.0,0.4,4634.0,3366.0,4.0
39763890,9,36_L-EL0_R-EM1,1,2.0,2.0,20.0,15.0,0,1,0.0,5.0,1,-1.0,0.45,3936.0,4064.0,3.0
39763890,10,31_L-WM0_R-NS0,0,4.0,2.0,15.0,10.0,0,0,-2.0,5.0,0,1.0,0.5,4483.0,3517.0,4.0
39763890,11,02_L-EL0_R-ES0,0,2.0,2.0,20.0,10.0,0,0,0.0,10.0,0,-1.0,0.55,3970.0,4030.0,3.0
39763890,12,18_L-NL1_R-WS0,1,2.0,4.0,20.0,10.0,1,0,2.0,10.0,-1,-1.0,0.6,2467.0,5533.0,2.0
39763890,13,58_L-WM0_R-NL1,0,4.0,2.0,15.0,20.0,0,1,-2.0,-5.0,1,1.0,0.65,1033.0,6967.0,2.0
39763890,14,55_L-NS1_R-WM0,1,2.0,4.0,10.0,15.0,1,0,2.0,-5.0,-1,-1.0,0.7,1696.0,6304.0,2.0
39763890,15,29_L-WL1_R-NS0,0,4.0,2.0,20.0,10.0,1,0,-2.0,10.0,-1,1.0,0.75,4367.0,3633.0,4.0
39763890,16,33_L-WS0_R-NL1,0,4.0,2.0,10.0,20.0,0,1,-2.0,-10.0,1,-1.0,0.8,1151.0,6849.0,2.0
39763890,17,56_L-WL0_R-NM1,0,4.0,2.0,20.0,15.0,0,1,-2.0,5.0,1,-1.0,0.85,3320.0,4680.0,3.0
39763890,18,43_L-EM1_R-ES0,0,2.0,2.0,15.0,10.0,1,0,0.0,5.0,-1,-1.0,0.9,4517.0,3483.0,4.0
39763890,19,09_L-ES0_R-EL1,1,2.0,2.0,10.0,20.0,0,1,0.0,-10.0,1,-1.0,0.95,3520.0,4480.0,4.0
39763890,20,19_L-NM0_R-WL0,1,2.0,4.0,15.0,20.0,0,0,2.0,-5.0,0,1.0,1.0,4000.0,4000.0,3.0
39930546,1,53_L-NM1_R-WS0,0,2.0,4.0,15.0,10.0,1,0,2.0,5.0,-1,0.0,0.05,4459.0,3541.0,4.0
39930546,2,07_L-EM0_R-ES0,0,2.0,2.0,15.0,10.0,0,0,0.0,5.0,0,-1.0,0.1,4392.0,3608.0,2.0
39930546,3,16_L-NL0_R-WS0,1,2.0,4.0,20.0,10.0,0,0,2.0,10.0,0,-1.0,0.15,4638.0,3362.0,3.0
39930546,4,63_L-WM1_R-NS0,0,4.0,2.0,15.0,10.0,1,0,-2.0,5.0,-1,1.0,0.2,3914.0,4086.0,4.0
39930546,5,40_L-EM0_R-ES1,1,2.0,2.0,15.0,10.0,0,1,0.0,5.0,1,-1.0,0.25,4807.0,3193.0,4.0
39930546,6,15_L-NL0_R-WM0,1,2.0,4.0,20.0,15.0,0,0,2.0,5.0,0,1.0,0.3,5460.0,2540.0,3.0
39930546,7,59_L-WM0_R-NM1,1,4.0,2.0,15.0,15.0,0,1,-2.0,0.0,1,1.0,0.35,3540.0,4460.0,4.0
39930546,8,54_L-NS0_R-WM1,1,2.0,4.0,10.0,15.0,0,1,2.0,-5.0,1,1.0,0.4,5679.0,2321.0,5.0
39930546,9,41_L-EM1_R-EL0,0,2.0,2.0,15.0,20.0,1,0,0.0,-5.0,-1,1.0,0.45,4455.0,3545.0,4.0
